Estimate ID,In Detailed Export,Status,Has Close Date,Price,Archived,Exclude Stats,Would Match Filter
EST5013622,No,Client Proposal Phase,Yes,23964.72,No,No,No
EST5020636,No,Work Complete,Yes,27.5,No,No,Yes
EST5020725,No,Estimate Lost - No Reply,No,677,No,No,No
EST5019068,No,Estimate Lost - No Reply,No,1650.15,No,No,No
EST5017272,No,Work Complete,Yes,772.68,No,No,Yes
EST5017789,No,Client Proposal Phase,No,4962.12,No,No,No
EST5017037,No,Estimate In Progress,No,10574.89,No,No,No
EST5014171,No,Client Proposal Phase,No,5906.88,No,No,No
EST2795247,No,Estimate Lost,No,0,No,No,No
EST5015417,No,Client Proposal Phase,No,628.51,No,No,No
EST2792738,No,Estimate Lost,No,0,No,No,No
EST5009514,No,Client Proposal Phase,No,1885.52,No,No,No
EST5005191,No,Work Complete,Yes,0,No,No,No
EST5006731,No,Estimate Lost - No Reply,No,125.72,No,No,No
EST5005311,No,Estimate In Progress,No,0,No,No,No
EST5005102,No,Work Complete,Yes,82.5,No,No,Yes
EST5002960,No,Client Proposal Phase,No,52070.93,No,No,No
EST5001620,No,Estimate In Progress,No,3699,No,No,No
EST4997175,No,Client Proposal Phase,No,13579.87,No,No,No
EST4998445,No,Client Proposal Phase,No,244.44,No,No,No
EST4995429,No,Estimate In Progress,No,398.43,No,No,No
EST4995481,No,Estimate In Progress,No,1214.28,No,No,No
EST4995958,No,Estimate In Progress,No,17723.68,No,No,No
EST4989602,No,Estimate In Progress,No,0,No,No,No
EST4989652,No,Work In Progress,Yes,0,No,No,No
EST4988815,No,Estimate In Progress,No,0,No,No,No
EST2775475,No,Estimate Lost,No,0,No,No,No
EST4979782,No,Billing Complete,Yes,61.11,No,No,Yes
EST4980908,No,Work Complete,Yes,27.5,No,No,Yes
EST4980989,No,Work Complete,Yes,62.86,No,No,Yes
EST2959244,No,Contract Signed,Yes,0,No,No,No
EST4981557,No,Work Complete,Yes,254.97,No,No,Yes
EST4975991,No,Client Proposal Phase,Yes,12207.74,No,No,No
EST4975308,No,Billing Complete,Yes,0,No,No,No
EST2765346,No,Contract Signed,Yes,0,No,No,No
EST4971450,No,Work Complete,Yes,412.5,No,No,Yes
EST2764414,No,Contract Signed,Yes,0,No,No,No
EST4973390,No,Estimate In Progress,No,1787.56,No,No,No
EST4972980,No,Work Complete,Yes,0,No,No,No
EST4973007,No,Work Complete,Yes,0,No,No,No
EST4972938,No,Estimate Lost - Price too high,No,122.2,No,No,No
EST2765325,No,Contract Signed,Yes,0,No,No,No
EST4965439,No,Work Complete,Yes,817.18,No,No,Yes
EST4966179,No,Work Complete,Yes,55,No,No,Yes
EST4967092,No,Estimate Lost - No Reply,No,31.43,No,No,No
EST4967184,No,Estimate Lost - No Reply,No,11,No,No,No
EST4967236,No,Estimate Lost - No Reply,No,188.58,No,No,No
EST4967770,No,Estimate In Progress,No,0,No,No,No
EST4967775,No,Estimate In Progress,No,0,No,No,No
EST4967778,No,Estimate In Progress,No,0,No,No,No
EST4965476,No,Work Complete,Yes,187.6,No,No,Yes
EST4965106,No,Estimate In Progress,No,5039.38,No,No,No
EST4966738,No,Contract Signed,Yes,795.9,No,No,Yes
EST4962601,No,Estimate Lost - No Reply,No,0,No,No,No
EST4961782,No,Work Complete,Yes,597.12,No,No,Yes
EST4961783,No,Work Complete,Yes,597.12,No,No,Yes
EST4961785,No,Work Complete,Yes,597.12,No,No,Yes
EST4961879,No,Client Proposal Phase,No,3903.54,No,No,No
EST4961883,No,Client Proposal Phase,No,0,No,No,No
EST4961884,No,Client Proposal Phase,No,641.67,No,No,No
EST4961885,No,Client Proposal Phase,No,427.78,No,No,No
EST4961886,No,Client Proposal Phase,No,855.56,No,No,No
EST4961887,No,Client Proposal Phase,No,1497.23,No,No,No
EST4961888,No,Client Proposal Phase,No,2138.9,No,No,No
EST4961889,No,Client Proposal Phase,No,2994.46,No,No,No
EST4961890,No,Client Proposal Phase,No,1925.01,No,No,No
EST4961891,No,Client Proposal Phase,No,7272.26,No,No,No
EST4961892,No,Client Proposal Phase,No,1283.34,No,No,No
EST4961525,No,Work Complete,Yes,528,No,No,Yes
EST2753702,No,Contract Signed,Yes,0,No,No,No
EST2753731,No,Estimate Lost,No,0,No,No,No
EST4956100,No,Estimate In Progress,No,21557.11,No,No,No
EST2755034,No,Estimate Lost - Price too high,No,400,No,No,No
EST2755082,No,Estimate Lost - Price too high,No,400,No,No,No
EST2755114,No,Estimate Lost - Price too high,No,400,No,No,No
EST2755134,No,Estimate Lost - Price too high,No,400,No,No,No
EST2755176,No,Estimate Lost - Price too high,No,400,No,No,No
EST2755258,No,Estimate Lost - Price too high,No,400,No,No,No
EST4958621,No,Work Complete,Yes,0,No,No,No
EST4958566,No,Work Complete,Yes,13578.3,No,No,Yes
EST4957472,No,Estimate Lost,No,0,No,No,No
EST4958542,No,Estimate In Progress,No,644.01,No,No,No
EST4954381,No,Client Proposal Phase,No,0,No,No,No
EST2751569,No,Estimate Lost,No,0,No,No,No
EST2752274,No,Contract Signed,Yes,0,No,No,No
EST2750347,No,Estimate Lost - Price too high,No,0,No,No,No
EST2750360,No,Estimate Lost - Price too high,No,0,No,No,No
EST4951251,No,Estimate Lost - No Reply,No,0,No,No,No
EST4952535,No,Estimate In Progress,No,2474.82,No,No,No
EST2747682,No,Estimate Lost - Price too high,No,0,No,No,No
EST2747717,No,Estimate Lost - Price too high,No,0,No,No,No
EST2747771,No,Estimate Lost - Price too high,No,0,No,No,No
EST2747790,No,Estimate Lost - Price too high,No,0,No,No,No
EST2747819,No,Estimate Lost - Price too high,No,0,No,No,No
EST2747842,No,Estimate Lost - Price too high,No,0,No,No,No
EST4948788,No,Work Complete,Yes,565.74,No,No,Yes
EST4948685,No,Work Complete,Yes,309.59,No,No,Yes
EST4947376,No,Client Proposal Phase,No,7591.8,No,No,No
EST4947446,No,Client Proposal Phase,No,5061.2,No,No,No
EST4949400,No,Estimate Lost - No Reply,No,345.73,No,No,No
EST4949545,No,Estimate Lost - No Reply,No,628.6,No,No,No
EST2748023,No,Estimate Lost,No,0,No,No,No
EST2748040,No,Estimate Lost,No,0,No,No,No
EST2748075,No,Estimate Lost,No,0,No,No,No
EST4949568,No,Client Proposal Phase,No,0,No,No,No
EST2745455,No,Contract Signed,Yes,0,No,No,No
EST2745570,No,Estimate Lost - No Reply,No,0,No,No,No
EST4945635,No,Contract Signed,Yes,0,No,No,No
EST2744539,No,Estimate Lost,No,0,No,No,No
EST4945526,No,Work Complete,Yes,70.89,No,No,Yes
EST4945545,No,Work Complete,Yes,70.89,No,No,Yes
EST4945561,No,Work Complete,Yes,70.89,No,No,Yes
EST2743107,No,Contract Signed,Yes,0,No,No,No
EST2743223,No,Contract Signed,Yes,0,No,No,No
EST4942956,No,Estimate In Progress,No,772.68,No,No,No
EST4941998,No,Work Complete,Yes,500.85,No,No,Yes
EST2743257,No,Estimate Lost,No,0,No,No,No
EST2743269,No,Estimate Lost,No,0,No,No,No
EST2743276,No,Estimate Lost,No,0,No,No,No
EST2743281,No,Estimate Lost,No,0,No,No,No
EST2743286,No,Estimate Lost,No,0,No,No,No
EST2743299,No,Estimate Lost,No,0,No,No,No
EST2743304,No,Estimate Lost,No,0,No,No,No
EST2743309,No,Estimate Lost,No,0,No,No,No
EST4943119,No,Estimate In Progress,No,7042.7,No,No,No
EST4943101,No,Estimate In Progress,No,0,No,No,No
EST4942854,No,Estimate In Progress,No,0,No,No,No
EST2742952,No,Contract Signed,Yes,0,No,No,No
EST2743044,No,Contract Signed,Yes,0,No,No,No
EST2740460,No,Contract Signed,Yes,0,No,No,No
EST2741762,No,Contract Signed,Yes,0,No,No,No
EST2740585,No,Estimate Lost,No,0,No,No,No
EST4939500,No,Estimate In Progress,No,61.11,No,No,No
EST2740568,No,Estimate Lost,No,0,No,No,No
EST2740592,No,Contract Signed,Yes,0,No,No,No
EST2740619,No,Contract Signed,Yes,0,No,No,No
EST2738641,No,Estimate Lost,No,0,No,No,No
EST2738810,No,Estimate Lost,No,0,No,No,No
EST4935662,No,Work Complete,Yes,5641.8,No,No,Yes
EST4934831,No,Estimate In Progress,No,0,No,No,No
EST4936784,No,Work Complete,Yes,1214.28,No,No,Yes
EST4936829,No,Work Complete,Yes,2218.86,No,No,Yes
EST4934364,No,Billing Complete,Yes,1816.83,No,No,Yes
EST4935376,No,Estimate In Progress,No,4695.2,No,No,No
EST4932267,No,Estimate In Progress,No,1180.62,No,No,No
EST4931905,No,Estimate In Progress,No,0,No,No,No
EST4930994,No,Billing Complete,Yes,0,No,No,No
EST4931847,No,Estimate In Progress,No,1053.18,No,No,No
EST4932541,No,Work Complete,Yes,543.42,No,No,Yes
EST4932028,No,Estimate In Progress,No,0,No,No,No
EST4932486,No,Estimate In Progress,No,0,No,No,No
EST4933314,No,Work Complete,Yes,58.66,No,No,Yes
EST4933641,No,Estimate In Progress,No,0,No,No,No
EST4933604,No,Estimate In Progress,No,0,No,No,No
EST4928782,No,Estimate In Progress,No,12717.54,No,No,No
EST2734940,No,Contract Signed,Yes,0,No,No,No
EST4926000,No,Estimate In Progress,No,0,No,No,No
EST4926974,No,Estimate In Progress,No,0,No,No,No
EST4925983,No,Estimate Lost,No,9385.52,No,No,No
EST4924407,No,Estimate In Progress,No,0,No,No,No
EST4923599,No,Work Complete,Yes,773.4,No,No,Yes
EST4920063,No,Estimate In Progress,No,1227.36,No,No,No
EST4920089,No,Estimate In Progress,No,772.68,No,No,No
EST4919844,No,Estimate In Progress,No,1138.81,No,No,No
EST4919685,No,Contract Signed,Yes,0,No,No,No
EST2728638,No,Contract Signed,Yes,0,No,No,No
EST4915804,No,Estimate In Progress,No,4929.96,No,No,No
EST4916260,No,Estimate Lost,No,50.9,No,No,No
EST4916251,No,Estimate Lost - Price too high,No,97.76,No,No,No
EST4916034,No,Work Complete,Yes,811.6,No,No,Yes
EST4916139,No,Work Complete,Yes,568.3,No,No,Yes
EST4911121,No,Contract Signed,Yes,0,No,No,No
EST2722701,No,Email Contract Award,Yes,0,No,No,No
EST4907343,No,Estimate In Progress,No,2481.3,No,No,No
EST4908017,No,Estimate In Progress,No,4749.5,No,No,No
EST4904295,No,Estimate In Progress,No,0,No,No,No
EST2715568,No,Contract Signed,Yes,0,No,No,No
EST4902554,No,Estimate In Progress,No,0,No,No,No
EST4902579,No,Estimate In Progress,No,504.72,No,No,No
EST4902613,No,Estimate In Progress,No,122.22,No,No,No
EST2545989,No,Contract Signed,Yes,0,No,No,No
EST4898522,No,Estimate In Progress,No,842.94,No,No,No
EST4899131,No,Work Complete,Yes,24.44,No,No,Yes
EST4896676,No,Work Complete,Yes,122.2,No,No,Yes
EST4896287,No,Work Complete,Yes,205.31,No,No,Yes
EST4899125,No,Estimate Lost,No,15125.1,No,No,No
EST2711161,No,Estimate Lost,No,0,No,No,No
EST2711197,No,Estimate Lost,No,0,No,No,No
EST2712056,No,Estimate Lost - Price too high,No,0,No,No,No
EST2712030,No,Contract Signed,Yes,0,No,No,No
EST2712065,No,Contract Signed,Yes,0,No,No,No
EST4894330,No,Estimate In Progress,No,7298.03,No,No,No
EST2712088,No,Estimate Lost,No,0,No,No,No
EST2712117,No,Estimate Lost,No,0,No,No,No
EST2712124,No,Estimate Lost,No,0,No,No,No
EST2712153,No,Estimate Lost,No,0,No,No,No
EST2710028,No,Contract Signed,Yes,0,No,No,No
EST2709924,No,Estimate Lost,No,12209.45,No,No,No
EST4892131,No,Work Complete,Yes,581.7,No,No,Yes
EST4891497,No,Contract Signed,Yes,891.3,No,No,Yes
EST2707004,No,Contract Signed,Yes,0,No,No,No
EST2706477,No,Contract Signed,Yes,0,No,No,No
EST2706654,No,Email Contract Award,Yes,0,No,No,No
EST2707987,No,Estimate Lost - Price too high,No,0,No,No,No
EST2708098,No,Contract Signed,Yes,0,No,No,No
EST2708123,No,Contract Signed,Yes,0,No,No,No
EST4888764,No,Estimate In Progress,No,7508.1,No,No,No
EST2706496,No,Contract Signed,Yes,0,No,No,No
EST4999629,No,Client Proposal Phase,No,7133.88,No,No,No
EST2706584,No,Contract Signed,Yes,0,No,No,No
EST2706615,No,Contract Signed,Yes,0,No,No,No
EST2706633,No,Contract Signed,Yes,0,No,No,No
EST2706815,No,Contract Signed,Yes,0,No,No,No
EST2706831,No,Contract Signed,Yes,0,No,No,No
EST2706847,No,Contract Signed,Yes,0,No,No,No
EST2706857,No,Contract Signed,Yes,0,No,No,No
EST2706864,No,Contract Signed,Yes,0,No,No,No
EST2706871,No,Contract Signed,Yes,0,No,No,No
EST2706878,No,Contract Signed,Yes,0,No,No,No
EST2706886,No,Contract Signed,Yes,0,No,No,No
EST2706895,No,Contract Signed,Yes,0,No,No,No
EST2706941,No,Contract Signed,Yes,0,No,No,No
EST2706963,No,Contract Signed,Yes,0,No,No,No
EST2706975,No,Contract Signed,Yes,0,No,No,No
EST2707029,No,Contract Signed,Yes,0,No,No,No
EST2707051,No,Contract Signed,Yes,0,No,No,No
EST2707059,No,Contract Signed,Yes,0,No,No,No
EST2707071,No,Contract Signed,Yes,0,No,No,No
EST2707874,No,Contract Signed,Yes,0,No,No,No
EST2707887,No,Contract Signed,Yes,0,No,No,No
EST4888497,No,Work Complete,Yes,412.5,No,No,Yes
EST4888651,No,Estimate In Progress,No,18194.3,No,No,No
EST2707919,No,Contract Signed,Yes,0,No,No,No
EST2707942,No,Contract Signed,Yes,0,No,No,No
EST2707962,No,Contract Signed,Yes,0,No,No,No
EST2708000,No,Contract Signed,Yes,0,No,No,No
EST2708040,No,Verbal Contract Award,Yes,0,No,No,No
EST2708059,No,Estimate Lost,No,0,No,No,No
EST2705822,No,Contract Signed,Yes,0,No,No,No
EST2705570,No,Contract Signed,Yes,0,No,No,No
EST2704885,No,Contract Signed,Yes,0,No,No,No
EST2705834,No,Verbal Contract Award,Yes,0,No,No,No
EST2705840,No,Verbal Contract Award,Yes,0,No,No,No
EST2705632,No,Estimate Lost - No Reply,No,0,No,No,No
EST4885006,No,Estimate On Hold,No,0,No,No,No
EST4885012,No,Estimate On Hold,No,195.52,No,No,No
EST4885037,No,Estimate On Hold,No,366.6,No,No,No
EST4884904,No,Estimate On Hold,No,48.88,No,No,No
EST4884953,No,Estimate On Hold,No,195.52,No,No,No
EST4884971,No,Estimate On Hold,No,48.88,No,No,No
EST4884986,No,Estimate On Hold,No,0,No,No,No
EST2705702,No,Contract Signed,Yes,0,No,No,No
EST4880736,No,Estimate In Progress,No,3758.37,No,No,No
EST4879279,No,Estimate In Progress,No,6358.1,No,No,No
EST4879274,No,Estimate In Progress,No,0,No,No,No
EST4881096,No,Estimate In Progress,No,0,No,No,No
EST4877586,No,Contract Signed,Yes,524.36,No,No,Yes
EST4875843,No,Estimate In Progress,No,472.42,No,No,No
EST4878451,No,Work Complete,Yes,12.22,No,No,Yes
EST4877919,No,Estimate In Progress,No,0,No,No,No
EST4872625,No,Estimate In Progress,No,0,No,No,No
EST4873990,No,Estimate Lost - No Reply,No,125.72,No,No,No
EST4875379,No,Estimate In Progress,No,1958.88,No,No,No
EST4872766,No,Estimate In Progress,No,0,No,No,No
EST4874130,No,Work Complete,Yes,125.72,No,No,Yes
EST4870505,No,Contract Signed,Yes,855.56,No,No,Yes
EST4869255,No,Estimate In Progress,No,0,No,No,No
EST4872019,No,Estimate In Progress,No,0,No,No,No
EST4869667,No,Estimate In Progress,No,1236.48,No,No,No
EST4871884,No,Estimate In Progress,No,1453.5,No,No,No
EST4871598,No,Work Complete,Yes,97.76,No,No,Yes
EST4868506,No,Contract Signed,Yes,855.56,No,No,Yes
EST4868633,No,Estimate Lost,No,110,No,No,No
EST4868690,No,Work Complete,Yes,205.31,No,No,Yes
EST4868593,No,Estimate Lost - Price too high,No,381.29,No,No,No
EST4866160,No,Estimate Lost - Price too high,No,97.76,No,No,No
EST4866677,No,Contract Signed,Yes,1565.9,No,No,Yes
EST4864428,No,Estimate Lost - No Reply,No,14.67,No,No,No
EST2692410,No,Contract Signed,Yes,0,No,No,No
EST4864373,No,Client Proposal Phase,No,8437.73,No,No,No
EST2692481,No,Contract Signed,Yes,0,No,No,No
EST4862686,No,Estimate Lost,No,0,No,No,No
EST4863333,No,Estimate In Progress,No,12704.48,No,No,No
EST4864567,No,Estimate In Progress,No,0,No,No,No
EST4864607,No,Client Proposal Phase,No,16.87,No,No,No
EST4861651,No,Client Proposal Phase,No,87.36,No,No,No
EST4860618,No,Client Proposal Phase,No,67383.4,No,No,No
EST4859582,No,Client Proposal Phase,No,109768.51,No,No,No
EST4746040,No,Contract Signed,Yes,0,No,No,No
EST4861016,No,Client Proposal Phase,No,0,No,No,No
EST4855448,No,Contract Signed,Yes,13961.54,No,No,Yes
EST4858396,No,Estimate In Progress,No,5133.33,No,No,No
EST4855258,No,Client Proposal Phase,No,2143.94,No,No,No
EST4851264,No,Contract Signed,Yes,26814.78,No,No,Yes
EST4850576,No,Work Complete,Yes,0,No,No,No
EST4851859,No,Work Complete,Yes,85.54,No,No,Yes
EST4850156,No,Client Proposal Phase,No,1973.4,No,No,No
EST4850070,No,Work Complete,Yes,28.52,No,No,Yes
EST4851830,No,Estimate Lost - No Reply,No,23.58,No,No,No
EST2683130,No,Estimate Lost,No,0,No,No,No
EST2683166,No,Estimate Lost,No,0,No,No,No
EST2683167,No,Estimate Lost,No,0,No,No,No
EST2683188,No,Estimate Lost,No,0,No,No,No
EST4846157,No,Client Proposal Phase,No,1687.53,No,No,No
EST4846393,No,Client Proposal Phase,No,523.81,No,No,No
EST4846864,No,Contract Signed,Yes,1361.76,No,No,Yes
EST4846895,No,Estimate In Progress,No,1156.94,No,No,No
EST4846127,No,Client Proposal Phase,No,0,No,No,No
EST4847184,No,Contract Signed,Yes,13241.92,No,No,Yes
EST4845388,No,Estimate In Progress,No,979.44,No,No,No
EST4840925,No,Estimate In Progress,No,0,No,No,No
EST4842319,No,Estimate In Progress,No,892.08,No,No,No
EST4842127,No,Client Proposal Phase,No,0,No,No,No
EST4842294,No,Client Proposal Phase,No,10564.96,No,No,No
EST4839232,No,Client Proposal Phase,No,1168.74,No,No,No
EST4926996,No,Contract Signed,Yes,0,No,No,No
EST4839235,No,Estimate Lost,No,13.75,No,No,No
EST4839126,No,Client Proposal Phase,No,614.71,No,No,No
EST4833901,No,Client Proposal Phase,No,1359.98,No,No,No
EST4834448,No,Client Proposal Phase,No,284.57,No,No,No
EST4834657,No,Client Proposal Phase,No,2606.86,No,No,No
EST4835051,No,Client Proposal Phase,No,1504.25,No,No,No
EST4835225,No,Client Proposal Phase,No,6750.75,No,No,No
EST4835742,No,Client Proposal Phase,No,2063.41,No,No,No
EST4835835,No,Client Proposal Phase,No,511.84,No,No,No
EST4835836,No,Client Proposal Phase,No,1263.85,No,No,No
EST4835837,No,Client Proposal Phase,No,2941.24,No,No,No
EST4835767,No,Estimate Lost,No,495,No,No,No
EST4835791,No,Estimate Lost,No,825,No,No,No
EST4835031,No,Estimate In Progress,No,0,No,No,No
EST4831590,No,Client Proposal Phase,No,2821.31,No,No,No
EST4830809,No,Client Proposal Phase,No,9552.67,No,No,No
EST4831042,No,Contract Signed,Yes,1973.4,No,No,Yes
EST4831496,No,Billing Complete,Yes,73.33,No,No,Yes
EST4830668,No,Estimate In Progress,No,855.56,No,No,No
EST4830693,No,Estimate In Progress,No,1711.11,No,No,No
EST4830775,No,Estimate In Progress,No,1711.11,No,No,No
EST4831588,No,Client Proposal Phase,No,3057.87,No,No,No
EST4831637,No,Client Proposal Phase,No,2211.52,No,No,No
EST4831656,No,Client Proposal Phase,No,2211.52,No,No,No
EST4831668,No,Client Proposal Phase,No,2621.16,No,No,No
EST4831016,No,Billing Complete,Yes,119.78,No,No,Yes
EST4829247,No,Work Complete,Yes,90.63,No,No,Yes
EST4828503,No,Estimate In Progress,No,0,No,No,No
EST2673937,No,Estimate Lost,No,0,No,No,No
EST2673656,No,Estimate Lost,No,0,No,No,No
EST4829257,No,Estimate Lost,No,3102,No,No,No
EST2673710,No,Contract Signed,Yes,0,No,No,No
EST2673607,No,Email Contract Award,Yes,0,No,No,No
EST4823633,No,Billing Complete,Yes,293.4,No,No,Yes
EST2672208,No,Estimate Lost,No,0,No,No,No
EST2672228,No,Estimate Lost,No,0,No,No,No
EST4826093,No,Estimate In Progress,No,0,No,No,No
EST4822554,No,Work Complete,No,0,No,No,No
EST4822605,No,Work Complete,No,0,No,No,No
EST4822620,No,Work Complete,No,0,No,No,No
EST4822751,No,Estimate Lost - No Reply,No,234.64,No,No,No
EST4822725,No,Estimate Lost - No Reply,No,146.65,No,No,No
EST4820929,No,Work Complete,Yes,125.72,No,No,Yes
EST4822844,No,Estimate Lost,No,102.66,No,No,No
EST2671389,No,Estimate Lost,No,0,No,No,No
EST4822728,No,Estimate Lost - No Reply,No,377.16,No,No,No
EST4822627,No,Estimate Lost - No Reply,No,502.88,No,No,No
EST4822653,No,Client Proposal Phase,No,1174.79,No,No,No
EST4815604,No,Client Proposal Phase,No,2504.92,No,No,No
EST4815372,No,Work Complete,Yes,48.88,No,No,Yes
EST4816630,No,Estimate In Progress,No,9626.4,No,No,No
EST4815087,No,Estimate In Progress,No,4917,No,No,No
EST4816307,No,Estimate In Progress,No,0,No,No,No
EST4815785,No,Work Complete,Yes,58.66,No,No,Yes
EST4194729,No,Client Proposal Phase,No,46493.4,No,No,No
EST4815320,No,Work Complete,Yes,220.01,No,No,Yes
EST4816519,No,Estimate In Progress,No,7780.26,No,No,No
EST4815398,No,Contract Signed,Yes,0,No,No,No
EST4134272,No,Work Complete,Yes,0,No,No,No
EST4812253,No,Client Proposal Phase,No,4334.9,No,No,No
EST4812288,No,Estimate In Progress,No,31352.88,No,No,No
EST4811040,No,Client Proposal Phase,No,899.47,No,No,No
EST4810825,No,Estimate In Progress,No,0,No,No,No
EST4811020,No,Contract Signed,Yes,362.32,No,No,Yes
EST4809050,No,Contract Signed,Yes,202.12,No,No,Yes
EST4810486,No,Work Complete,Yes,477.91,No,No,Yes
EST4810725,No,Estimate In Progress,No,0,No,No,No
EST4810880,No,Estimate In Progress,No,0,No,No,No
EST4805081,No,Billing Complete,Yes,48.88,No,No,Yes
EST2664193,No,Estimate Lost,No,162.88,No,No,No
EST4807189,No,Estimate In Progress,No,0,No,No,No
EST4807353,No,Estimate In Progress,No,0,No,No,No
EST4807422,No,Estimate In Progress,No,0,No,No,No
EST4807416,No,Estimate In Progress,No,1711.11,No,No,No
EST4807436,No,Estimate In Progress,No,1711.11,No,No,No
EST4807453,No,Estimate In Progress,No,1711.11,No,No,No
EST4807473,No,Estimate In Progress,No,1711.11,No,No,No
EST4807495,No,Estimate In Progress,No,1711.11,No,No,No
EST4807501,No,Estimate In Progress,No,1711.11,No,No,No
EST4807514,No,Estimate In Progress,No,1711.11,No,No,No
EST4807531,No,Estimate In Progress,No,1711.11,No,No,No
EST4807546,No,Estimate In Progress,No,1711.11,No,No,No
EST4807551,No,Estimate In Progress,No,1711.11,No,No,No
EST4807571,No,Estimate In Progress,No,1711.11,No,No,No
EST4807610,No,Estimate In Progress,No,1711.11,No,No,No
EST4807616,No,Estimate In Progress,No,1711.11,No,No,No
EST4807621,No,Estimate In Progress,No,855.56,No,No,No
EST4807637,No,Estimate In Progress,No,855.56,No,No,No
EST4807644,No,Estimate In Progress,No,3422.22,No,No,No
EST4807654,No,Estimate In Progress,No,855.56,No,No,No
EST4803818,No,Client Proposal Phase,No,903.97,No,No,No
EST4803522,No,Contract Signed,Yes,409,No,No,Yes
EST4802331,No,Client Proposal Phase,No,109.98,No,No,No
EST4802353,No,Client Proposal Phase,No,256.62,No,No,No
EST4802410,No,Billing Complete,Yes,1423.53,No,No,Yes
EST4802056,No,Estimate Lost - No Reply,No,59.9,No,No,No
EST4804344,No,Client Proposal Phase,Yes,3588.75,No,No,No
EST4802017,No,Work Complete,Yes,220.01,No,No,Yes
EST4803526,No,Work Complete,Yes,660.03,No,No,Yes
EST4799296,No,Billing Complete,Yes,194.12,No,No,Yes
EST4800811,No,Work Complete,Yes,0,No,No,No
EST4799815,No,Estimate In Progress,No,0,No,No,No
EST4799147,No,Billing Complete,Yes,0,No,No,No
EST4800691,No,Estimate In Progress,No,1690.2,No,No,No
EST4805542,No,Billing Complete,Yes,0,No,No,No
EST4799807,No,Client Proposal Phase,No,0,No,No,No
EST4799701,No,Estimate In Progress,No,1998.96,No,No,No
EST4799658,No,Estimate In Progress,No,0,No,No,No
EST4796674,No,Contract Signed,No,0,No,No,No
EST4796697,No,Contract Signed,No,0,No,No,No
EST4797420,No,Estimate In Progress,No,0,No,No,No
EST4797487,No,Estimate In Progress,No,0,No,No,No
EST4795907,No,Estimate In Progress,No,295.63,No,No,No
EST4797985,No,Estimate In Progress,No,0,No,No,No
EST4798104,No,Work Complete,Yes,4158.65,No,No,Yes
EST4794263,No,Estimate In Progress,No,0,No,No,No
EST4018917,No,Work Complete,Yes,64.04,No,No,Yes
EST4794695,No,Estimate In Progress,No,0,No,No,No
EST4794664,No,Work Complete,Yes,0,No,No,No
EST4792223,No,Work Complete,Yes,0,No,No,No
EST4794748,No,Estimate In Progress,No,0,No,No,No
EST4793410,No,Billing Complete,Yes,61.11,No,No,Yes
EST4794415,No,Estimate In Progress,No,0,No,No,No
EST4794641,No,Estimate In Progress,No,0,No,No,No
EST4791794,No,Estimate In Progress,No,658.68,No,No,No
EST4791787,No,Contract Signed,Yes,5609.26,No,No,Yes
EST4790686,No,Client Proposal Phase,No,433.17,No,No,No
EST2657640,No,Contract Signed,Yes,0,No,No,No
EST4791445,No,Estimate In Progress,No,0,No,No,No
EST4785705,No,Client Proposal Phase,No,1906.94,No,No,No
EST4788035,No,Estimate In Progress,No,1711.11,No,No,No
EST4788099,No,Estimate In Progress,No,3422.22,No,No,No
EST4788247,No,Estimate In Progress,No,8653.18,No,No,No
EST4788197,No,Estimate In Progress,No,16896.35,No,No,No
EST4786726,No,Contract Signed,Yes,308.89,No,No,Yes
EST4785909,No,Estimate In Progress,No,0,No,No,No
EST4785403,No,Billing Complete,Yes,194.11,No,No,Yes
EST4788143,No,Contract Signed,Yes,102.36,No,No,Yes
EST4788102,No,Work Complete,Yes,146.65,No,No,Yes
EST4787520,No,Contract Signed,Yes,0,No,No,No
EST4788078,No,Work Complete,Yes,29.33,No,No,Yes
EST4788170,No,Work Complete,Yes,28.52,No,No,Yes
EST4788117,No,Estimate In Progress,No,1711.11,No,No,No
EST4784378,No,Contract Signed,Yes,2865.6,No,No,Yes
EST4782295,No,Contract Signed,Yes,0,No,No,No
EST4784374,No,Contract Signed,Yes,2232.17,No,No,Yes
EST4783741,No,Work Complete,Yes,0,No,No,No
EST4783344,No,Estimate In Progress,No,939,No,No,No
EST4783198,No,Estimate In Progress,No,2772.98,No,No,No
EST4781791,No,Client Proposal Phase,No,399.99,No,No,No
EST4781581,No,Estimate In Progress,No,1711.11,No,No,No
EST4781531,No,Estimate In Progress,No,855.56,No,No,No
EST4781559,No,Estimate In Progress,No,1711.11,No,No,No
EST4781362,No,Client Proposal Phase,No,10722.55,No,No,No
EST4781593,No,Estimate In Progress,No,1711.11,No,No,No
EST4781609,No,Estimate In Progress,No,1711.11,No,No,No
EST4781619,No,Estimate In Progress,No,1711.11,No,No,No
EST4781028,No,Estimate In Progress,No,0,No,No,No
EST4781467,No,Estimate Lost,No,165,No,No,No
EST4781501,No,Estimate In Progress,No,1711.11,No,No,No
EST4781465,No,Estimate In Progress,No,1711.11,No,No,No
EST4781088,No,Contract Signed,Yes,148.8,No,No,Yes
EST4781140,No,Contract Signed,Yes,27.18,No,No,Yes
EST4780043,No,Client Proposal Phase,No,10945.48,No,No,No
EST4780464,No,Estimate In Progress,No,855.56,No,No,No
EST4776435,No,Billing Complete,Yes,361.43,No,No,Yes
